InventoryID,StoreID,ProductID,CurrentStock,ReorderLevel,MaximumStock,LastRestockedDate,LastModifiedDate,IsActive
INV008332,STR0021,37379A,157,26,336,2026-05-30,2026-07-05 19:34:40.842851,True
INV008333,STR0021,22372,76,29,436,2026-06-08,2026-07-05 19:34:40.842888,True
INV008334,STR0021,47593A,235,51,360,2026-05-27,2026-07-05 19:34:40.842925,True
INV008335,STR0021,23064,441,75,561,2026-03-13,2026-07-05 19:34:40.842963,True
INV008336,STR0021,82076,230,36,525,2026-02-06,2026-07-05 19:34:40.843001,True
INV008337,STR0021,23634,139,74,489,2026-03-12,2026-07-05 19:34:40.843048,True
INV008338,STR0021,22887,209,30,513,2026-06-01,2026-07-05 19:34:40.843088,True
INV008339,STR0021,72133,283,32,327,2026-04-03,2026-07-05 19:34:40.843124,True
INV008340,STR0021,35999,462,53,528,2026-01-30,2026-07-05 19:34:40.843160,True
INV008341,STR0021,21430,316,43,452,2026-05-04,2026-07-05 19:34:40.843196,True
INV008342,STR0021,21509,42,55,623,2026-02-10,2026-07-05 19:34:40.843232,True
INV008343,STR0021,51014c,209,65,370,2026-06-29,2026-07-05 19:34:40.843268,True
INV008344,STR0021,21207,124,67,567,2026-02-20,2026-07-05 19:34:40.843304,True
INV008345,STR0021,23295,468,24,669,2026-01-29,2026-07-05 19:34:40.843340,True
INV008346,STR0021,72753D,265,40,477,2026-06-08,2026-07-05 19:34:40.843400,True
INV008347,STR0021,23161,274,58,355,2026-02-16,2026-07-05 19:34:40.843440,True
INV008348,STR0021,72598,105,65,303,2026-04-22,2026-07-05 19:34:40.843478,True
INV008349,STR0021,82613c,343,66,378,2026-04-13,2026-07-05 19:34:40.843514,True
INV008350,STR0021,23048,509,30,589,2026-03-03,2026-07-05 19:34:40.843550,True
INV008351,STR0021,22800,234,42,531,2026-06-07,2026-07-05 19:34:40.843586,True
INV008352,STR0021,46037A,246,78,492,2026-03-24,2026-07-05 19:34:40.843622,True
INV008353,STR0021,22335,252,43,306,2026-01-26,2026-07-05 19:34:40.843658,True
INV008354,STR0021,72801e,356,48,635,2026-06-01,2026-07-05 19:34:40.843948,True
INV008355,STR0021,21734,127,55,519,2026-01-11,2026-07-05 19:34:40.844029,True
INV008356,STR0021,84665,169,28,315,2026-04-16,2026-07-05 19:34:40.844077,True
INV008357,STR0021,90011D,297,66,669,2026-03-25,2026-07-05 19:34:40.844134,True
INV008358,STR0021,62096B,193,64,414,2026-02-22,2026-07-05 19:34:40.844172,True
INV008359,STR0021,22471,598,28,686,2026-05-25,2026-07-05 19:34:40.844225,True
INV008360,STR0021,35819P,373,73,561,2026-02-11,2026-07-05 19:34:40.844276,True
INV008361,STR0021,90195B,177,68,356,2026-06-20,2026-07-05 19:34:40.844314,True
INV008362,STR0021,90039A,18,78,609,2026-01-11,2026-07-05 19:34:40.844351,True
INV008363,STR0021,22472,546,53,651,2026-04-18,2026-07-05 19:34:40.844419,True
INV008364,STR0021,21924,268,39,400,2026-03-21,2026-07-05 19:34:40.844462,True
INV008365,STR0021,21465,319,53,472,2026-06-18,2026-07-05 19:34:40.844499,True
INV008366,STR0021,84868A,485,72,578,2026-03-18,2026-07-05 19:34:40.844537,True
INV008367,STR0021,22882,338,70,463,2026-04-13,2026-07-05 19:34:40.844574,True
INV008368,STR0021,84596G,333,45,402,2026-01-11,2026-07-05 19:34:40.844611,True
INV008369,STR0021,22440,121,78,346,2026-05-28,2026-07-05 19:34:40.844659,True
INV008370,STR0021,82553,129,71,347,2026-05-14,2026-07-05 19:34:40.844694,True
INV008371,STR0021,90084,4,56,605,2026-06-07,2026-07-05 19:34:40.844730,True
INV008372,STR0021,22201,300,23,663,2026-02-02,2026-07-05 19:34:40.844766,True
INV008373,STR0021,23323,514,40,646,2026-02-26,2026-07-05 19:34:40.844802,True
INV008374,STR0021,23462,204,65,695,2026-07-01,2026-07-05 19:34:40.844838,True
INV008375,STR0021,84985b,10,70,307,2026-05-23,2026-07-05 19:34:40.844873,True
INV008376,STR0021,16236,651,68,688,2026-03-05,2026-07-05 19:34:40.844915,True
INV008377,STR0021,17129F,202,30,300,2026-06-20,2026-07-05 19:34:40.844952,True
INV008378,STR0021,90071,295,38,429,2026-02-11,2026-07-05 19:34:40.844988,True
INV008379,STR0021,17084R,475,62,553,2026-06-29,2026-07-05 19:34:40.845047,True
INV008380,STR0021,21124,478,47,649,2026-01-31,2026-07-05 19:34:40.845088,True
INV008381,STR0021,90002A,318,79,332,2026-04-26,2026-07-05 19:34:40.845135,True
INV008382,STR0021,84877D,324,62,413,2026-04-22,2026-07-05 19:34:40.845176,True
INV008383,STR0021,22295,235,23,424,2026-04-13,2026-07-05 19:34:40.845212,True
INV008384,STR0021,21224,376,64,541,2026-04-28,2026-07-05 19:34:40.845262,True
INV008385,STR0021,23293,45,61,337,2026-04-16,2026-07-05 19:34:40.845301,True
INV008386,STR0021,23469,374,59,492,2026-01-14,2026-07-05 19:34:40.845339,True
INV008387,STR0021,18098B,463,52,506,2026-07-01,2026-07-05 19:34:40.845401,True
INV008388,STR0021,21849,271,38,385,2026-03-29,2026-07-05 19:34:40.845441,True
INV008389,STR0021,22529,177,52,382,2026-06-03,2026-07-05 19:34:40.845477,True
INV008390,STR0021,84849D,309,62,507,2026-02-19,2026-07-05 19:34:40.845514,True
INV008391,STR0021,90122B,6,22,429,2026-05-18,2026-07-05 19:34:40.845549,True
INV008392,STR0021,84030b,94,36,526,2026-04-17,2026-07-05 19:34:40.845585,True
INV008393,STR0021,84891B,263,36,529,2026-04-15,2026-07-05 19:34:40.845621,True
INV008394,STR0021,21175,568,60,681,2026-03-12,2026-07-05 19:34:40.845657,True
INV008395,STR0021,72800C,226,75,329,2026-02-20,2026-07-05 19:34:40.845697,True
INV008396,STR0021,90013C,71,44,357,2026-02-20,2026-07-05 19:34:40.845737,True
INV008397,STR0021,22149,114,49,421,2026-01-16,2026-07-05 19:34:40.845774,True
INV008398,STR0021,21135,278,37,370,2026-01-30,2026-07-05 19:34:40.845814,True
INV008399,STR0021,84989B,560,72,615,2026-06-01,2026-07-05 19:34:40.845850,True
INV008400,STR0021,85230D,377,55,448,2026-05-22,2026-07-05 19:34:40.845888,True
INV008401,STR0022,84532B,170,59,610,2026-03-23,2026-07-05 19:34:40.846813,True
INV008402,STR0022,22760,232,61,322,2026-03-02,2026-07-05 19:34:40.846876,True
INV008403,STR0022,23087,113,77,453,2026-06-13,2026-07-05 19:34:40.846917,True
INV008404,STR0022,21759,488,72,553,2026-05-24,2026-07-05 19:34:40.846957,True
INV008405,STR0022,79071B,71,43,439,2026-02-24,2026-07-05 19:34:40.846996,True
INV008406,STR0022,85019C,94,60,621,2026-06-07,2026-07-05 19:34:40.847033,True
INV008407,STR0022,20696,478,37,529,2026-06-27,2026-07-05 19:34:40.847084,True
INV008408,STR0022,85039a,249,26,522,2026-03-09,2026-07-05 19:34:40.847124,True
INV008409,STR0022,82613D,101,80,379,2026-03-28,2026-07-05 19:34:40.847161,True
INV008410,STR0022,21866,305,50,322,2026-03-28,2026-07-05 19:34:40.847199,True
INV008411,STR0022,23271,259,64,375,2026-04-03,2026-07-05 19:34:40.847237,True
INV008412,STR0022,23165,352,23,390,2026-02-27,2026-07-05 19:34:40.847275,True
INV008413,STR0022,20803,468,46,611,2026-02-07,2026-07-05 19:34:40.847312,True
INV008414,STR0022,90210C,136,77,531,2026-07-04,2026-07-05 19:34:40.847350,True
INV008415,STR0022,85160B,510,50,686,2026-03-03,2026-07-05 19:34:40.847421,True
INV008416,STR0022,20781,493,20,662,2026-03-14,2026-07-05 19:34:40.847463,True
INV008417,STR0022,21200,277,55,416,2026-01-09,2026-07-05 19:34:40.847502,True
INV008418,STR0022,21772,315,63,586,2026-01-08,2026-07-05 19:34:40.847540,True
INV008419,STR0022,90199B,627,54,629,2026-02-06,2026-07-05 19:34:40.847577,True
INV008420,STR0022,22755,2,75,403,2026-05-09,2026-07-05 19:34:40.847614,True
INV008421,STR0022,90191,393,63,517,2026-05-27,2026-07-05 19:34:40.847651,True
INV008422,STR0022,22960,317,59,388,2026-04-14,2026-07-05 19:34:40.847688,True
INV008423,STR0022,22166,97,35,388,2026-04-15,2026-07-05 19:34:40.847725,True
INV008424,STR0022,21820,497,37,627,2026-04-07,2026-07-05 19:34:40.847762,True
INV008425,STR0022,72821,19,30,456,2026-03-05,2026-07-05 19:34:40.847799,True
INV008426,STR0022,84559b,616,27,659,2026-07-02,2026-07-05 19:34:40.847836,True
INV008427,STR0022,22994,94,59,653,2026-05-23,2026-07-05 19:34:40.847872,True
INV008428,STR0022,84807,285,54,538,2026-03-05,2026-07-05 19:34:40.847912,True
INV008429,STR0022,22767,207,48,574,2026-06-15,2026-07-05 19:34:40.847950,True
INV008430,STR0022,22908,305,41,323,2026-04-22,2026-07-05 19:34:40.847986,True
INV008431,STR0022,21460,105,62,496,2026-02-09,2026-07-05 19:34:40.848022,True
INV008432,STR0022,84849B,87,62,489,2026-03-03,2026-07-05 19:34:40.848058,True
INV008433,STR0022,20705,283,62,632,2026-01-30,2026-07-05 19:34:40.848095,True
INV008434,STR0022,47503E,124,29,465,2026-03-24,2026-07-05 19:34:40.848136,True
INV008435,STR0022,84912a,520,55,608,2026-03-24,2026-07-05 19:34:40.848176,True
INV008436,STR0022,20990,316,54,671,2026-04-28,2026-07-05 19:34:40.848225,True
INV008437,STR0022,90027D,69,71,376,2026-04-10,2026-07-05 19:34:40.848262,True
INV008438,STR0022,85034B,261,27,348,2026-03-06,2026-07-05 19:34:40.848298,True
INV008439,STR0022,48103,202,50,370,2026-02-01,2026-07-05 19:34:40.848334,True
INV008440,STR0022,84854,396,61,561,2026-07-02,2026-07-05 19:34:40.848398,True
INV008441,STR0022,23338,366,73,638,2026-03-15,2026-07-05 19:34:40.848439,True
INV008442,STR0022,84029E,54,40,300,2026-02-20,2026-07-05 19:34:40.848476,True
INV008443,STR0022,84985A,10,77,604,2026-05-09,2026-07-05 19:34:40.848512,True
INV008444,STR0022,22769,160,58,319,2026-05-16,2026-07-05 19:34:40.848548,True
INV008445,STR0022,21402,197,47,446,2026-06-17,2026-07-05 19:34:40.848585,True
INV008446,STR0022,23323,87,44,574,2026-02-21,2026-07-05 19:34:40.848621,True
INV008447,STR0022,85188A,16,64,570,2026-02-09,2026-07-05 19:34:40.848657,True
INV008448,STR0022,20863,260,21,678,2026-06-11,2026-07-05 19:34:40.848694,True
INV008449,STR0022,35913B,102,48,628,2026-04-25,2026-07-05 19:34:40.848786,True
INV008450,STR0022,22129,280,75,311,2026-06-30,2026-07-05 19:34:40.848828,True
INV008451,STR0022,21990,61,75,640,2026-04-14,2026-07-05 19:34:40.848864,True
INV008452,STR0022,21789,454,80,637,2026-05-15,2026-07-05 19:34:40.848900,True
INV008453,STR0022,47594A,81,45,471,2026-01-18,2026-07-05 19:34:40.848937,True
INV008454,STR0022,21384,341,60,657,2026-04-22,2026-07-05 19:34:40.848977,True
INV008455,STR0022,22350,85,28,679,2026-06-13,2026-07-05 19:34:40.849013,True
INV008456,STR0022,22569,284,45,586,2026-02-27,2026-07-05 19:34:40.849057,True
INV008457,STR0022,21077,27,39,496,2026-01-21,2026-07-05 19:34:40.849098,True
INV008458,STR0022,22974,29,41,329,2026-03-24,2026-07-05 19:34:40.849136,True
INV008459,STR0022,22121,45,46,300,2026-05-08,2026-07-05 19:34:40.849172,True
INV008460,STR0022,21595,284,37,684,2026-03-16,2026-07-05 19:34:40.849212,True
INV008461,STR0022,21445,305,37,565,2026-05-03,2026-07-05 19:34:40.849250,True
INV008462,STR0022,84855,310,75,412,2026-05-21,2026-07-05 19:34:40.849287,True
INV008463,STR0022,84535A,245,30,474,2026-05-14,2026-07-05 19:34:40.849323,True
INV008464,STR0022,85195,389,60,428,2026-03-19,2026-07-05 19:34:40.849359,True
INV008465,STR0022,21805,76,43,600,2026-05-27,2026-07-05 19:34:40.849422,True
INV008466,STR0022,21693,304,31,542,2026-06-20,2026-07-05 19:34:40.849460,True
INV008467,STR0022,23093,543,66,652,2026-06-29,2026-07-05 19:34:40.849497,True
INV008468,STR0022,22749,494,24,608,2026-04-13,2026-07-05 19:34:40.849533,True
INV008469,STR0022,45013,28,34,625,2026-05-20,2026-07-05 19:34:40.849569,True
INV008470,STR0022,21259,369,33,484,2026-05-08,2026-07-05 19:34:40.849605,True
INV008471,STR0022,22320,246,59,520,2026-02-02,2026-07-05 19:34:40.849641,True
INV008472,STR0022,84510E,97,27,519,2026-05-03,2026-07-05 19:34:40.849677,True
INV008473,STR0022,79140,406,55,687,2026-02-15,2026-07-05 19:34:40.849717,True
INV008474,STR0022,22424,378,30,586,2026-06-10,2026-07-05 19:34:40.849754,True
INV008475,STR0022,21454,111,74,618,2026-01-09,2026-07-05 19:34:40.849791,True
INV008476,STR0022,84625B,267,58,380,2026-02-28,2026-07-05 19:34:40.849826,True
INV008477,STR0022,90018C,183,34,563,2026-04-11,2026-07-05 19:34:40.849862,True
INV008478,STR0022,23160,429,60,550,2026-06-05,2026-07-05 19:34:40.849899,True
INV008479,STR0022,23501,160,58,322,2026-01-14,2026-07-05 19:34:40.849936,True
INV008480,STR0022,23038,412,63,674,2026-04-22,2026-07-05 19:34:40.849971,True
INV008481,STR0022,22848,534,26,618,2026-03-12,2026-07-05 19:34:40.850008,True
INV008482,STR0022,22611,20,37,556,2026-04-30,2026-07-05 19:34:40.850044,True
INV008483,STR0022,35815B,480,58,628,2026-01-25,2026-07-05 19:34:40.850080,True
INV008484,STR0022,22618,169,62,386,2026-01-10,2026-07-05 19:34:40.850116,True
INV008485,STR0022,81952V,143,73,336,2026-03-22,2026-07-05 19:34:40.850152,True
INV008486,STR0022,84212,216,48,642,2026-03-08,2026-07-05 19:34:40.850189,True
INV008487,STR0022,20772,34,49,452,2026-03-29,2026-07-05 19:34:40.850229,True
INV008488,STR0022,72750D,427,78,650,2026-01-25,2026-07-05 19:34:40.850267,True
INV008489,STR0022,84757,461,30,468,2026-05-07,2026-07-05 19:34:40.850303,True
INV008490,STR0022,90037D,161,32,543,2026-07-01,2026-07-05 19:34:40.850339,True
INV008491,STR0022,23300,7,45,356,2026-03-20,2026-07-05 19:34:40.850412,True
INV008492,STR0022,90108,60,26,398,2026-01-14,2026-07-05 19:34:40.850452,True
INV008493,STR0022,16169N,98,39,551,2026-05-17,2026-07-05 19:34:40.850492,True
INV008494,STR0022,22638,156,23,488,2026-06-13,2026-07-05 19:34:40.850529,True
INV008495,STR0022,22254,518,67,599,2026-04-24,2026-07-05 19:34:40.850564,True
INV008496,STR0022,21136,10,22,558,2026-02-05,2026-07-05 19:34:40.850600,True
INV008497,STR0022,21839,170,55,489,2026-06-06,2026-07-05 19:34:40.850636,True
INV008498,STR0022,90011C,35,29,357,2026-05-15,2026-07-05 19:34:40.850675,True
INV008499,STR0022,90154,317,42,350,2026-06-03,2026-07-05 19:34:40.850713,True
INV008500,STR0022,21155,398,80,495,2026-04-16,2026-07-05 19:34:40.850750,True
INV008501,STR0022,20754,548,53,595,2026-01-25,2026-07-05 19:34:40.850787,True
INV008502,STR0022,23480,203,26,534,2026-03-11,2026-07-05 19:34:40.850825,True
INV008503,STR0022,47562,360,58,615,2026-03-27,2026-07-05 19:34:40.850861,True
INV008504,STR0022,21913,140,71,661,2026-07-01,2026-07-05 19:34:40.850898,True
INV008505,STR0022,85067,260,45,646,2026-04-26,2026-07-05 19:34:40.850934,True
INV008506,STR0022,23509,132,31,425,2026-06-05,2026-07-05 19:34:40.850970,True
INV008507,STR0022,16169D,186,63,581,2026-03-20,2026-07-05 19:34:40.851006,True
INV008508,STR0022,23337,300,39,689,2026-05-07,2026-07-05 19:34:40.851042,True
INV008509,STR0022,21846,331,57,517,2026-04-14,2026-07-05 19:34:40.851089,True
INV008510,STR0022,22179,9,29,656,2026-03-22,2026-07-05 19:34:40.851127,True
INV008511,STR0022,90025C,154,25,329,2026-01-21,2026-07-05 19:34:40.851163,True
INV008512,STR0022,17014A,337,29,688,2026-02-08,2026-07-05 19:34:40.851203,True
INV008513,STR0022,23491,598,48,621,2026-03-10,2026-07-05 19:34:40.851239,True
INV008514,STR0022,82616B,26,80,636,2026-03-02,2026-07-05 19:34:40.851275,True
INV008515,STR0022,21793,11,20,479,2026-04-21,2026-07-05 19:34:40.851311,True
INV008516,STR0022,72529w,339,70,566,2026-05-20,2026-07-05 19:34:40.851347,True
INV008517,STR0022,85124B,16,60,341,2026-03-13,2026-07-05 19:34:40.851411,True
INV008518,STR0022,22630,67,73,441,2026-01-14,2026-07-05 19:34:40.851450,True
INV008519,STR0022,85124c,577,58,590,2026-03-13,2026-07-05 19:34:40.851485,True
INV008520,STR0022,90125A,345,40,464,2026-02-16,2026-07-05 19:34:40.851521,True
INV008521,STR0022,21770,323,50,497,2026-02-08,2026-07-05 19:34:40.851557,True
INV008522,STR0022,90079,416,30,491,2026-02-05,2026-07-05 19:34:40.851593,True
INV008523,STR0022,35095B,636,50,686,2026-05-31,2026-07-05 19:34:40.851633,True
INV008524,STR0022,84657,137,51,584,2026-04-04,2026-07-05 19:34:40.851670,True
INV008525,STR0022,21929,384,76,396,2026-03-11,2026-07-05 19:34:40.851706,True
INV008526,STR0022,22712,156,75,447,2026-04-19,2026-07-05 19:34:40.851743,True
INV008527,STR0022,20616,572,41,628,2026-06-27,2026-07-05 19:34:40.851779,True
INV008528,STR0022,90185A,256,72,417,2026-05-25,2026-07-05 19:34:40.851815,True
INV008529,STR0022,84563B,244,20,472,2026-02-04,2026-07-05 19:34:40.851852,True
INV008530,STR0022,85169C,286,68,597,2026-04-30,2026-07-05 19:34:40.851887,True
INV008531,STR0022,90199C,74,75,381,2026-01-17,2026-07-05 19:34:40.851924,True
INV008532,STR0022,21545,261,49,520,2026-05-19,2026-07-05 19:34:40.851964,True
INV008533,STR0022,23388,446,26,542,2026-01-08,2026-07-05 19:34:40.852000,True
INV008534,STR0022,90123A,225,53,329,2026-04-18,2026-07-05 19:34:40.852036,True
INV008535,STR0022,23311,148,59,308,2026-05-05,2026-07-05 19:34:40.852072,True
INV008536,STR0022,72751C,91,32,462,2026-04-13,2026-07-05 19:34:40.852108,True
INV008537,STR0022,84507B,254,48,403,2026-02-27,2026-07-05 19:34:40.852144,True
INV008538,STR0022,21630,15,22,515,2026-03-25,2026-07-05 19:34:40.852180,True
INV008539,STR0022,84617,575,39,617,2026-05-23,2026-07-05 19:34:40.852220,True
INV008540,STR0022,22204,322,52,398,2026-04-07,2026-07-05 19:34:40.852256,True
INV008541,STR0022,21311,267,79,517,2026-05-21,2026-07-05 19:34:40.852293,True
INV008542,STR0022,71050,551,43,636,2026-06-20,2026-07-05 19:34:40.852329,True
INV008543,STR0022,72351B,267,21,420,2026-06-11,2026-07-05 19:34:40.852387,True
INV008544,STR0022,TEST001,148,29,596,2026-03-21,2026-07-05 19:34:40.852429,True
INV008545,STR0022,23508,34,80,540,2026-06-27,2026-07-05 19:34:40.852466,True
INV008546,STR0022,90184A,284,26,454,2026-02-03,2026-07-05 19:34:40.852502,True
INV008547,STR0022,47590B,352,51,555,2026-05-09,2026-07-05 19:34:40.852538,True
INV008548,STR0022,22626,552,25,622,2026-04-15,2026-07-05 19:34:40.852573,True
INV008549,STR0022,22209,30,65,340,2026-03-28,2026-07-05 19:34:40.852609,True
INV008550,STR0022,23336,12,63,332,2026-03-02,2026-07-05 19:34:40.852660,True
INV008551,STR0022,23020,141,30,310,2026-05-11,2026-07-05 19:34:40.852700,True
INV008552,STR0022,23843,22,71,412,2026-02-04,2026-07-05 19:34:40.852736,True
INV008553,STR0022,16206B,22,79,302,2026-02-26,2026-07-05 19:34:40.852772,True
INV008554,STR0022,22478,313,70,513,2026-05-21,2026-07-05 19:34:40.852808,True
INV008555,STR0022,85131A,247,47,586,2026-06-08,2026-07-05 19:34:40.852848,True
INV008556,STR0022,CRUK,479,32,557,2026-04-08,2026-07-05 19:34:40.852884,True
INV008557,STR0022,21816,210,76,496,2026-02-15,2026-07-05 19:34:40.852920,True
INV008558,STR0022,90024D,509,21,601,2026-05-14,2026-07-05 19:34:40.852956,True
INV008559,STR0022,85092,228,64,524,2026-04-26,2026-07-05 19:34:40.852992,True
INV008560,STR0022,21730,155,68,550,2026-05-29,2026-07-05 19:34:40.853028,True
INV008561,STR0022,22003,330,43,496,2026-02-23,2026-07-05 19:34:40.853072,True
INV008562,STR0022,22547,616,37,639,2026-02-15,2026-07-05 19:34:40.853112,True
INV008563,STR0022,23429,46,25,322,2026-01-17,2026-07-05 19:34:40.853148,True
INV008564,STR0022,90129F,515,79,552,2026-01-07,2026-07-05 19:34:40.853184,True
INV008565,STR0022,21506,12,78,442,2026-06-21,2026-07-05 19:34:40.853219,True
INV008566,STR0022,23640,162,26,472,2026-05-30,2026-07-05 19:34:40.853255,True
INV008567,STR0022,72815,202,54,613,2026-06-15,2026-07-05 19:34:40.853292,True
INV008568,STR0022,84760L,518,63,535,2026-02-07,2026-07-05 19:34:40.853328,True
INV008569,STR0022,47502,298,56,453,2026-03-05,2026-07-05 19:34:40.853385,True
INV008570,STR0022,23605,513,29,657,2026-04-10,2026-07-05 19:34:40.853428,True
INV008571,STR0022,47552A,49,48,375,2026-03-03,2026-07-05 19:34:40.853468,True
INV008572,STR0022,21132,72,30,457,2026-04-10,2026-07-05 19:34:40.853505,True
INV008573,STR0022,82081,85,44,389,2026-03-26,2026-07-05 19:34:40.853540,True
INV008574,STR0022,22819,216,41,313,2026-05-18,2026-07-05 19:34:40.853576,True
INV008575,STR0022,85150,530,54,586,2026-03-05,2026-07-05 19:34:40.853612,True
INV008576,STR0022,85006,48,72,615,2026-05-28,2026-07-05 19:34:40.853648,True
INV008577,STR0022,37444B,379,58,412,2026-05-28,2026-07-05 19:34:40.853685,True
INV008578,STR0022,16219,205,72,554,2026-04-05,2026-07-05 19:34:40.853721,True
INV008579,STR0022,23150,229,69,501,2026-05-12,2026-07-05 19:34:40.853758,True
INV008580,STR0022,22157,575,76,676,2026-05-30,2026-07-05 19:34:40.853794,True
INV008581,STR0022,84509b,593,32,656,2026-07-02,2026-07-05 19:34:40.853830,True
INV008582,STR0022,72803A,217,36,366,2026-03-26,2026-07-05 19:34:40.853866,True
INV008583,STR0022,21194,157,51,648,2026-01-23,2026-07-05 19:34:40.853904,True
INV008584,STR0022,21099,506,62,593,2026-05-28,2026-07-05 19:34:40.853942,True
INV008585,STR0022,84201B,303,53,427,2026-05-22,2026-07-05 19:34:40.853978,True
INV008586,STR0022,84972L,91,64,580,2026-03-25,2026-07-05 19:34:40.854016,True
INV008587,STR0022,85039b,191,62,634,2026-03-22,2026-07-05 19:34:40.854055,True
INV008588,STR0022,22615,74,47,393,2026-02-15,2026-07-05 19:34:40.854091,True
INV008589,STR0022,47348A,52,25,582,2026-05-22,2026-07-05 19:34:40.854127,True
INV008590,STR0022,72134,32,36,303,2026-03-23,2026-07-05 19:34:40.854167,True
INV008591,STR0022,84007,255,25,321,2026-05-28,2026-07-05 19:34:40.854205,True
INV008592,STR0022,90003D,609,48,673,2026-06-04,2026-07-05 19:34:40.854243,True
INV008593,STR0022,23601,316,56,476,2026-06-09,2026-07-05 19:34:40.854280,True
INV008594,STR0022,90025E,207,27,559,2026-04-13,2026-07-05 19:34:40.854315,True
